project_name,commit_id,github_address,is_bug_fix
apereo__java-cas-client,d419c68670910557167eaf458bd4139037faaf1c,https://github.com/apereo/java-cas-client/commit/d419c68670910557167eaf458bd4139037faaf1c,
SzFMV2018-Tavasz__AutomatedCar,119a4403aa6d9d7103b34b55e3585e6d7fcb17b6,https://github.com/SzFMV2018-Tavasz/AutomatedCar/commit/119a4403aa6d9d7103b34b55e3585e6d7fcb17b6,
rkonovalov__jsonignore,d8ffbb473958d7195985cd2ec3c5b76805948526,https://github.com/rkonovalov/jsonignore/commit/d8ffbb473958d7195985cd2ec3c5b76805948526,
SonarOpenCommunity__sonar-cxx,20c3de7293fcc980409ff1a2bd462c75e71300bc,https://github.com/SonarOpenCommunity/sonar-cxx/commit/20c3de7293fcc980409ff1a2bd462c75e71300bc,
AxonFramework__AxonFramework,89c49e37fe1fade57f73531a57d554dc4f736a02,https://github.com/AxonFramework/AxonFramework/commit/89c49e37fe1fade57f73531a57d554dc4f736a02,
molgenis__molgenis,c32306910783de546f043d63dad78635ccbe92d9,https://github.com/molgenis/molgenis/commit/c32306910783de546f043d63dad78635ccbe92d9,
rkonovalov__jsonignore,78160e37e4de6159bfae743ecc1894038b39f51d,https://github.com/rkonovalov/jsonignore/commit/78160e37e4de6159bfae743ecc1894038b39f51d,
HubSpot__Baragon,8d27418f33746106739c119d360079880f5eccd5,https://github.com/HubSpot/Baragon/commit/8d27418f33746106739c119d360079880f5eccd5,
vert-x3__vertx-web,a10ecc03c8b62cd730095da0f14cf43d51bdb581,https://github.com/vert-x3/vertx-web/commit/a10ecc03c8b62cd730095da0f14cf43d51bdb581,
HubSpot__Baragon,246f298ff9ea7ae2bab6ac35ede79abd5e36e349,https://github.com/HubSpot/Baragon/commit/246f298ff9ea7ae2bab6ac35ede79abd5e36e349,
HubSpot__Baragon,127572369b790321c26a178a949ac6bdf43384b5,https://github.com/HubSpot/Baragon/commit/127572369b790321c26a178a949ac6bdf43384b5,
classgraph__classgraph,79b96a89c54e68dd055d7bc6df26622c064be3a8,https://github.com/classgraph/classgraph/commit/79b96a89c54e68dd055d7bc6df26622c064be3a8,
